fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,arrival_time,daystofix,class
1,1,1,1,0.0,1,1,6852.0,306,5.22869213,1663,38.0,1.191252416,36,1430839788,257.9545,1
0,1,2,5,2.0368257969999997,126,6,1778.0,324,-125.4190162,624,1305.0,0.9970924309999999,1278,1430839950,0.0,0
0,1,3,4,1.226679395,70,66,4860.75,312,26.26225116,2088,692.5,1.042111512,653,1430844071,62.2346,1
0,1,2,2,0.945660305,8,3,616.0,310,16.99272569,54,681.5,1.6901237569999998,641,1430846478,0.0,0
0,1,2,2,0.8453509370000001,12,10,5325.5,308,20.59434028,1721,461.5,1.036417773,427,1430853671,26.583000000000002,1
1,1,1,1,0.0,2,2,6852.0,306,0.163321759,1664,0.0,0.0,0,1430853899,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430878617,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430879003,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430879034,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430879057,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430880830,0.0,0
0,1,2,2,0.881290899,0,20,1269.0,307,4.232482639,66,23.5,1.131774676,23,1430900786,0.0,0
0,1,1,1,0.0,3,0,240.0,300,-3.316215278,42,0.0,0.0,0,1430902735,0.0,0
0,1,2,3,1.52623491,21,44,7076.333333,310,43.90535494,1825,517.0,1.01022837,454,1430908969,812.1211,1
0,1,2,2,0.721928095,13,2,4939.0,311,-3.275248843,1750,520.5,1.46245093,457,1430913449,196.9313,1
0,1,1,1,0.0,8,0,3791.0,318,15.09895833,77,545.0,1.066229734,480,1430914194,196.9227,1
0,1,2,4,1.922761173,20,31,5585.5,312,13.69484375,1081,696.5,1.01603086,657,1430917005,0.0,0
0,1,1,1,0.0,0,2,6866.0,309,44.9058912,1670,1181.0,1.022268793,1152,1430918397,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430919875,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430920328,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430920351,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430920378,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430920398,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430920426,0.0,0
1,1,1,1,0.0,5,0,503.0,311,-7.335046296,43,39.0,0.8636682090000001,37,1430925845,78.9972,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430926574,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430928931,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430929492,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430930319,0.0,0
0,1,3,5,1.705531457,62,1,3484.2,309,32.49310185,1769,2463.0,1.010759108,2362,1430932003,61.2191,1
0,1,3,3,1.121177461,69,0,7178.333333,317,-22.083317899999997,1082,732.0,0.97483741,692,1430932106,0.0,0
0,1,1,1,0.0,2,3,1098.0,307,0.370046296,49,0.0,0.0,0,1430932758,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430934525,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430935727,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430935932,0.0,0
0,2,3,3,1.019794499,327,6,923.0,324,-89.40955633,704,3715.0,0.9928459829999999,49,1430940902,0.0,0
0,1,6,7,1.940246176,90,5,300.85714289999993,310,55.01053571,116,2469.0,1.006158211,2369,1430941489,61.1093,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430955430,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430959201,0.0,0
0,1,1,1,0.0,1,1,161.0,305,55.61322917,19,347.0,1.017981333,270,1430963490,44.523999999999994,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1430964619,0.0,0
0,1,1,1,0.0,2,2,44.0,307,22.2780787,115,1039.0,1.044887174,64,1430965247,0.0,0
0,1,1,1,0.0,10,5,94.0,305,37.97513889,32,7217.0,1.0263330179999999,7105,1430998955,158.6125,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431000118,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431000150,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431000176,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431000882,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431001154,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431001181,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431001206,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431001232,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431001259,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431001286,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431001315,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431001341,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431003406,0.0,0
1,1,1,1,0.0,28,1,424.0,280,166.9301505,1,16.0,1.00599053,1,1431004592,0.0,0
0,1,2,2,0.999411065,35,0,586.5,309,2.9017245369999998,45,858.5,1.259856824,820,1431007674,0.0,0
0,1,1,1,0.0,2,2,1534.0,307,8.123854167000001,142,22.0,1.123094283,20,1431008527,0.0,0
0,1,1,2,0.619382195,11,2,863.5,317,151.3323958,175,61.5,0.9413071890000001,53,1431009188,0.0,0
0,1,3,3,1.281392303,95,4,1011.0,310,0.9354938270000001,535,861.0,1.36036992,823,1431010380,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431012778,0.0,0
1,1,2,2,1.0,6,0,309.5,305,39.05834491,79,2444.5,1.019202043,2342,1431013369,95.3354,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431014501,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431024013,0.0,0
0,1,2,2,0.239873825,78,74,1057.5,306,13.34989583,234,2449.5,1.056180214,2347,1431027270,0.0,0
0,1,1,1,0.0,1,1,869.0,310,-39.12657407,8,535.0,0.974441923,471,1431036302,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431040758,0.0,0
0,1,1,1,0.0,1,1,44.0,307,0.885659722,116,1040.0,2.129101815,65,1431041768,0.0,0
0,1,1,1,0.0,6,3,92.0,305,38.48446759,25,7218.0,1.0259845090000002,7106,1431042961,0.0,0
0,1,2,5,1.516880361,92,5,667.2,310,42.93737731,130,869.0,0.971353281,832,1431082429,40.373000000000005,1
1,1,1,1,0.0,26,26,934.0,280,52.19827546,8,23.0,1.019157721,0,1431098835,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431099404,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431099945,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431111788,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431113387,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431114164,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431114834,0.0,0
0,2,4,6,1.89484045,1,115,564.3333332999999,311,54.97861883,147,3583.5,1.005660952,36,1431118162,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431119844,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431123727,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431128163,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431131888,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431135475,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431135500,0.0,0
0,1,3,3,1.0219485000000001,1,111,927.3333332999998,324,-90.54907407,251,28.0,0.99393631,27,1431186247,0.0,0
1,1,1,2,1.0,3,3,165.5,300,331.9359896,55,20.5,1.007176364,1,1431189256,0.0,0
0,1,2,2,0.9544340029999999,7,1,10143.0,309,12.53869213,967,0.5,0.519938284,1,1431231806,0.0,0
0,1,1,1,0.0,0,2,569.0,303,50.95489583,74,174.0,1.0196252000000001,169,1431255225,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431282566,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431284419,0.0,0
0,1,2,2,0.9645476590000001,76,1,10283.0,312,-4.0667129630000005,1012,704.5,0.9692871590000001,661,1431308797,743.064,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431324516,0.0,0
0,1,1,1,0.0,1,1,310.0,304,90.35646991,33,20.0,1.011067276,20,1431327698,0.0,0
1,1,2,4,1.626929639,72,10,579.0,317,-57.95394387,168,15.5,0.992647485,17,1431337504,330.1546,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431345209,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431347066,0.0,0
0,1,2,6,1.8285893080000002,117,6,331.6666667,309,119.81785690000001,82,112.5,1.002876485,115,1431354118,0.0,0
0,1,2,3,0.605787214,216,40,2916.333333,312,3.759128086,888,342.0,1.090700008,327,1431356522,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431361557,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431362912,0.0,0
1,1,1,1,0.0,1,1,475.0,307,12.31373843,66,677.0,1.081210106,639,1431370533,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431406971,0.0,0
1,1,2,2,1.0,2,2,3516.0,309,139.67913190000002,53,0.5,0.501789816,1,1431413549,93.0374,1
0,1,2,2,0.7950402790000001,17,8,10359.5,312,18.78778935,1000,344.5,1.039919545,329,1431417335,0.0,0
0,1,2,3,1.378783493,19,9,2393.666667,312,12.58429784,837,347.0,1.044146728,332,1431417923,576.5141,1
0,1,2,4,1.5089771680000001,40,33,5254.5,312,0.00875,1007,350.5,47.09220219,336,1431418532,0.0,0
0,1,2,2,0.918295834,17,4,8746.0,313,69.94369792,1797,0.5,0.503574303,1,1431422528,0.0,0
0,1,5,7,2.1509812569999998,181,18,1127.714286,318,56.00073082,1171,3.0,0.8616465240000001,6,1431424617,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431436677,0.0,0
0,1,1,1,0.0,7,5,664.0,306,13.15400463,80,678.0,1.076022476,640,1431440686,0.0,0
0,1,1,1,0.0,2,2,44.0,307,4.623923611,117,1041.0,1.216266549,66,1431441275,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431451354,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431451539,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431451762,0.0,0
0,1,2,6,2.096152677,14,131,4452.333333,309,19.54176312,3205,325.5,1.010490095,326,1431453187,237.9002,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431457839,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431459766,0.0,0
0,1,1,1,0.0,1,1,6739.0,309,43.56394676,819,1185.0,1.022954761,1156,1431461922,0.0,0
0,1,1,1,0.0,11,9,6739.0,309,0.025532407000000003,820,1187.0,40.16591115,1158,1431464128,741.2662,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431465785,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431466183,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431466211,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431466311,0.0,0
0,1,1,1,0.0,2,1,946.0,305,32.45362269,15,54.0,1.030813201,53,1431470580,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431470803,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431493230,0.0,0
0,1,8,12,3.140227333,2,110,2080.583333,324,-96.22615066,4574,428.5,0.9978607509999999,432,1431509638,0.0,0
0,1,1,1,0.0,1,2,4084.0,309,0.656574074,1151,82.0,2.523057397,81,1431509915,0.0,0
0,1,2,4,1.682500341,9,18,3026.75,324,-35.26717593,3201,436.5,0.99291551,436,1431514519,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431536395,0.0,0
1,1,2,5,1.507911315,227,97,2713.4,310,32.87384028,1901,22.0,1.077894704,24,1431537325,0.0,0
1,1,2,2,0.906579548,56,3,482.0,305,116.91646409999998,94,463.5,1.009088823,429,1431539614,0.0,0
1,1,2,2,1.0,57,7,1489.0,307,16.31054977,150,2459.5,1.041520465,2357,1431543130,0.0,0
0,1,1,1,0.0,7,0,62.0,281,14.32762731,41,1924.0,1.069795227,135,1431545680,0.0,0
0,1,1,1,0.0,0,1,1729.0,309,62.28453704,298,1186.0,1.0160553490000002,1157,1431550222,0.0,0
1,1,8,9,2.908693926,18,11,1437.555556,310,35.06907793,2183,138.0,1.004659185,140,1431551604,89.1059,1
0,1,1,1,0.0,6,58,234.0,304,-0.947708333,3,1981.0,-0.055176962,192,1431556451,0.0,0
0,1,2,2,0.6840384359999999,5,6,262.5,309,66.63665509,15,531.5,1.010670985,468,1431561073,89.7233,1
0,3,4,4,1.3787221090000001,363,0,162.25,331,0.085471644,29,1.5,2.216383921,1,1431569046,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431569590,0.0,0
0,2,3,12,3.409531317,60,38,49.41666667,304,134.15025079999998,33,1266.5,1.002474446,756,1431591120,88.42,1
0,1,2,2,0.591672779,43,6,1260.5,309,9.703726852,72,25.5,1.077289892,25,1431597373,0.0,0
0,1,2,4,1.486944663,141,12,699.75,310,29.28421586,117,864.5,1.0429995220000001,827,1431609499,0.0,0
1,1,1,1,0.0,0,4,336.0,311,0.6040625,29,523.0,2.6554578380000002,459,1431611784,0.0,0
0,1,2,2,0.6840384359999999,6,5,4924.0,310,0.878738426,1739,81.5,1.853496305,82,1431613248,0.0,0
0,1,3,4,1.547005699,21,10,1315.5,310,85.90861111,135,84.5,1.004797408,86,1431624837,236.1253,1
0,1,1,1,0.0,2,1,482.0,305,121.5731713,10,25.0,1.0082254990000001,22,1431625677,0.0,0
0,1,5,5,1.9754871509999998,44,13,4618.4,312,97.31303241,1536,23.0,1.247234187,25,1431626061,0.0,0
0,1,2,4,1.8676338909999999,11,0,4821.25,310,57.07890046,1397,2474.5,1.190742815,2373,1431627604,0.0,0
1,1,1,2,0.863120569,6,1,67.5,307,32.6472338,256,680.5,1.23821378,9,1431628648,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431629940,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431636204,0.0,0
0,1,5,56,5.3591920989999995,3704,3720,73.03571429,304,236.75079100000002,331,1952.5,0.9287104159999999,191,1431638333,0.0,0
1,1,6,10,2.8917925660000003,177,29,2492.0,315,1.9616759259999998,2502,2568.5,1.023469265,2470,1431638538,866.0104,1
0,1,1,6,2.175146023,12,111,80.33333333,304,0.18504629600000003,51,1984.5,1.961091471,198,1431640674,0.0,0
0,1,1,3,0.786393441,66,250,132.3333333,304,0.024494599,45,1989.0,19.57407158,201,1431642678,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431642927,0.0,0
0,1,2,2,0.8112781240000001,12,0,7622.0,310,-12.785046300000001,1299,2477.5,0.941337717,2375,1431643194,0.0,0
0,1,4,6,2.0687864940000003,115,98,5924.0,315,-20.26472415,3651,2594.5,0.921026207,2494,1431643925,819.4503,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431646792,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431672770,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431682577,0.0,0
0,1,2,2,1.0,0,14,166.5,311,1.46849537,34,155.5,1.51072684,156,1431686471,0.0,0
0,1,2,2,0.918295834,60,0,10869.0,320,69.74962963,1130,977.5,1.010752745,934,1431689624,0.0,0
0,1,2,2,0.721928095,5,5,10902.5,322,-83.53260417,1136,176.5,0.99102147,172,1431691919,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431697382,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431699787,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431699813,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431700939,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431701559,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431701664,0.0,0
0,1,2,2,0.826746372,50,0,10254.0,309,24.58343171,976,682.5,1.020950385,643,1431705071,738.4775,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431706910,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431711281,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431711312,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431711544,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431711570,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431711595,0.0,0
0,1,3,3,1.198183948,7,6,552.0,311,-3.81912037,90,2480.0,1.267377947,2378,1431711719,23.4023,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431713082,0.0,0
0,1,1,3,0.407444543,2,58,127.66666670000001,304,0.9274768520000001,52,1992.0,1.656677285,204,1431721476,0.0,0
0,1,2,3,1.244536621,36,0,1073.666667,306,173.3429591,238,1190.0,1.003206136,1162,1431725074,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431725833,0.0,0
1,1,2,2,0.779349837,39,0,461.5,312,65.39929398,76,706.5,1.010017985,663,1431730908,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431734365,0.0,0
0,1,2,3,1.078800791,262,0,22.66666667,347,-75.49702932,20,129.0,0.66372321,130,1431742794,0.0,0
0,1,2,3,1.0215403779999999,413,0,23.66666667,347,0.002874228,21,132.0,77.98210291,133,1431743539,738.0322,1
0,1,2,2,0.999945455,230,0,0.0,1,0.0,0,134.5,0.0,135,1431744591,738.0201,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431752623,0.0,0
0,1,1,1,0.0,0,12,13804.0,309,0.669548611,156,3.0,2.493543536,3,1431762920,0.0,0
1,1,2,2,0.998932655,50,2,706.0,315,-44.31046875,66,12.5,0.969235038,13,1431813901,737.2179,1
0,1,1,1,0.0,2,0,7205.0,324,-108.05722220000001,937,1.0,0.9907456440000001,1,1431927654,0.0,0
0,1,1,1,0.0,3,0,6754.0,309,2.587916667,822,0.0,0.0,0,1431928667,0.0,0
0,1,2,4,1.9001826019999999,21,12,1681.0,319,50.536426500000005,446,1.5,0.753302475,3,1431932013,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431944346,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431951704,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431960803,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431965955,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1431969304,0.0,0
0,1,1,1,0.0,0,12,1599.0,310,5.388923611,29,1192.0,1.185565815,1163,1432002928,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432015713,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432023040,0.0,0
0,3,5,5,1.6679511969999998,9,10,1899.4,313,69.05784491,163,12.0,1.006695038,1,1432083839,0.0,0
0,2,4,4,1.9054172440000001,5,49,151.0,312,28.08565104,202,788.5,0.998077495,751,1432104473,0.0,0
1,1,3,3,1.459147917,12,0,838.0,310,40.00392747,521,330.0,1.04071859,329,1432109179,0.0,0
1,1,5,6,2.521640636,7,7,814.3333332999999,310,40.68452546,623,139.5,1.01348547,139,1432119257,82.3073,1
1,1,8,10,3.14045524,0,46,4224.5,310,60.562828700000004,958,158.5,1.00704542,160,1432120095,0.0,0
1,1,9,11,2.7765896569999997,15,25,3207.727273,310,70.47036616,3120,148.0,1.0025227909999999,150,1432121359,19.9043,1
0,1,4,5,2.045175237,112,201,5095.8,310,11.30355324,1342,698.0,2.609586661,657,1432143381,84.5903,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432156056,0.0,0
1,1,1,1,0.0,4,2,368.0,305,89.09637731,5,36.0,1.0112238009999999,25,1432163012,0.0,0
0,1,1,1,0.0,1,1,1765.0,311,141.5880903,301,1.0,1.007062741,1,1432169155,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432169256,0.0,0
0,1,2,2,0.918295834,0,3,1736.5,309,49.47186921,143,10.5,1.0355502429999999,11,1432175510,0.0,0
0,1,2,2,0.918295834,3,3,10269.5,310,16.46097222,983,676.5,1.045562315,636,1432204745,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432231784,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432231802,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432240935,0.0,0
0,2,5,5,2.251629167,6,6,1692.8,310,60.35065972,1461,145.0,1.03988716,144,1432245078,12.0016,1
0,1,1,1,0.0,17,0,0.0,1,0.0,0,987.0,0.0,8,1432250796,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432256403,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432256773,0.0,0
0,1,1,1,0.0,2,2,876.0,319,-33.25760417,224,550.0,0.969931689,485,1432266849,0.0,0
0,1,1,1,0.0,1,1,186.0,305,81.42208333,13,519.0,1.01228168,455,1432267886,83.6472,1
0,1,1,1,0.0,20,12,3281.0,307,22.85519676,12,25.0,1.043753725,25,1432281315,0.0,0
0,1,1,2,0.941828535,38,1,45.5,308,3.972216435,139,247.5,0.562937155,1,1432315047,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432317137,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432317883,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432318075,0.0,0
0,1,1,1,0.0,5,1,25.0,308,0.045636574000000006,1,249.0,22.91224956,2,1432318990,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432323127,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432334715,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432335042,0.0,0
1,1,1,1,0.0,0,2,408.0,305,60.31412037,71,0.0,0.0,0,1432447347,0.0,0
1,2,6,8,2.8431648060000003,26,17,522.5,312,29.913885999999998,570,253.5,1.008307361,3,1432552949,37.185,1
0,1,1,1,0.0,0,7,250.0,311,16.74928241,31,77.0,1.05970405,77,1432565300,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432571490,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432576817,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432576926,0.0,0
0,1,1,1,0.0,2,6,934.0,280,17.98519676,9,19.0,1.055601282,2,1432652756,0.0,0
0,1,2,8,2.296673135,42,35,1291.25,311,99.18605179,629,29.5,1.0089386120000001,30,1432700130,0.0,0
1,1,1,1,0.0,1,1,26.0,311,18.85019676,49,3587.0,1.053049844,37,1432746819,0.0,0
1,1,2,2,0.9544340029999999,23,1,7611.0,310,14.28269097,1297,425.5,1.103432129,400,1432747822,266.4351,1
0,1,1,1,0.0,1,1,26.0,311,0.044259259,50,1042.0,23.59414226,67,1432750643,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432764874,0.0,0
0,1,2,2,0.495969072,0,46,9070.0,324,-75.97314815,1870,11.5,0.9893522659999999,12,1432778044,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432798527,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432798868,0.0,0
0,1,2,2,0.428810965,57,0,2732.5,311,26.05027199,186,334.5,1.022851749,319,1432801913,99.0455,1
0,1,2,2,0.979868757,228,0,250.5,324,-63.66328125,3,261.5,0.989345073,262,1432808408,853.2971,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432808582,0.0,0
1,1,2,2,0.9892452970000001,36,5,7628.0,310,13.820983800000002,1301,3588.5,1.054265312,3056,1432837327,0.0,0
0,1,4,4,1.736304511,29,14,798.25,319,122.9098495,154,1.5,0.752000205,3,1432840592,0.0,0
0,1,1,1,0.0,4,4,85.0,304,107.95520829999998,14,42.0,1.009263101,40,1432848229,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432854350,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432854678,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432854705,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432860866,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432861055,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1432861542,0.0,0
